ID,TEXT,LABELS,INCLUDED,TRANSLATED
690,"Similarly, Aurat March always has a controversy every year where they also vocalize support for lgbtq. They should know what happened to qoum e loot for supporting such filth","{'id': '690', 'text': 'Similarly, Aurat March always has a controversy every year where they also vocalize support for lgbtq. They should know what happened to qoum e loot for supporting such filth', 'labels': [{'start_index': '0', 'end_index': '174', 'text_fragment': 'Similarly, Aurat March always has a controversy every year where they also vocalize support for lgbtq. They should know what happened to qoum e loot for supporting such filth', 'technique': 'Appeal to fear/prejudice'}, {'start_index': '0', 'end_index': '102', 'text_fragment': 'Similarly, Aurat March always has a controversy every year where they also vocalize support for lgbtq.', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '0', 'end_index': '174', 'text_fragment': 'Similarly, Aurat March always has a controversy every year where they also vocalize support for lgbtq. They should know what happened to qoum e loot for supporting such filth', 'technique': 'Smears'}, {'start_index': '96', 'end_index': '101', 'text_fragment': 'lgbtq', 'technique': 'Loaded Language'}], 'translation': 'Likewise, there is always a controversy every year at Orat March where they raise their voices in support of lgbtq. They should know what happened to looting the nation for supporting such filth.'}",0,"Likewise, there is always a controversy every year at Orat March where they raise their voices in support of lgbtq. They should know what happened to looting the nation for supporting such filth."
691,Exactly Yahi baat inko samjh nahi aarahi aur kuch logo ko pata bhi hai yeh sab kuch allow nahi hai islam mai log inko evidence ka sath batay raha hai aur inka pas koi jawab nahi hai lakin oska gussa say Maria b aur senator ko personal attack say kar raha hai.,"{'id': '691', 'text': 'Exactly Yahi baat inko samjh nahi aarahi aur kuch logo ko pata bhi hai yeh sab kuch allow nahi hai islam mai log inko evidence ka sath batay raha hai aur inka pas koi jawab nahi hai lakin oska gussa say Maria b aur senator ko personal attack say kar raha hai.', 'labels': [], 'translation': ""Of course they don't understand this and some people don't even know it doesn't allow Islam My Log is telling them with proof and they have no answer but they say it's a personal attack on Maria B and the senator. say come on""}",0,Of course they don't understand this and some people don't even know it doesn't allow Islam My Log is telling them with proof and they have no answer but they say it's a personal attack on Maria B and the senator. say come on
692,Yes but it's better that PTI demand is heard asap so there is no need for long March. Why they r so scared? Mard hai to mukabala karey and fight in elections instead of hiding,"{'id': '692', 'text': ""Yes but it's better that PTI demand is heard asap so there is no need for long March. Why they r so scared? Mard hai to mukabala karey and fight in elections instead of hiding"", 'labels': [{'start_index': '0', 'end_index': '175', 'text_fragment': ""Yes but it's better that PTI demand is heard asap so there is no need for long March. Why they r so scared? Mard hai to mukabala karey and fight in elections instead of hiding"", 'technique': 'Exaggeration/Minimisation'}], 'translation': ""Yes, but it is better that PTI's demand is heard as soon as possible, so there is no need for a long march. Why are they so afraid? If there is a man, he should fight and fight the election instead of hiding.""}",0,"Yes, but it is better that PTI's demand is heard as soon as possible, so there is no need for a long march. Why are they so afraid? If there is a man, he should fight and fight the election instead of hiding."
693,"Ye kon mard hazrat hain jo har march pe kehtay hain “oh i didnt know things were this bad for women :/“ kaisey nahi pata tha? were the millions of reports abt violence against women, discrimination, harassment, no women visible in government/politics not enough? Are you blind?","{'id': '693', 'text': 'Ye kon mard hazrat hain jo har march pe kehtay hain “oh i didnt know things were this bad for women :/“ kaisey nahi pata tha? were the millions of reports abt violence against women, discrimination, harassment, no women visible in government/politics not enough? Are you blind?', 'labels': [{'start_index': '0', 'end_index': '277', 'text_fragment': 'Ye kon mard hazrat hain jo har march pe kehtay hain “oh i didnt know things were this bad for women :/“ kaisey nahi pata tha? were the millions of reports abt violence against women, discrimination, harassment, no women visible in government/politics not enough? Are you blind?', 'technique': 'Smears'}, {'start_index': '126', 'end_index': '262', 'text_fragment': 'were the millions of reports abt violence against women, discrimination, harassment, no women visible in government/politics not enough?', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '159', 'end_index': '167', 'text_fragment': 'violence', 'technique': 'Loaded Language'}, {'start_index': '183', 'end_index': '197', 'text_fragment': 'discrimination', 'technique': 'Loaded Language'}, {'start_index': '199', 'end_index': '209', 'text_fragment': 'harassment', 'technique': 'Loaded Language'}], 'translation': 'Who are these male saints who say at every march ""Oh I didn\'t know these things were bad for women :/"" Who didn\'t know? Were the millions of reports of violence against women, discrimination, harassment, absence of women in government/politics not enough? are you blind'}",0,"Who are these male saints who say at every march ""Oh I didn't know these things were bad for women :/"" Who didn't know? Were the millions of reports of violence against women, discrimination, harassment, absence of women in government/politics not enough? are you blind"
694,This has the same energy as all those men who kept saying shit like “omg so this is what women go through their whole lives?!” jese tum masoom dumbos ko pata nai hai what women go through.,"{'id': '694', 'text': 'This has the same energy as all those men who kept saying shit like “omg so this is what women go through their whole lives?!” jese tum masoom dumbos ko pata nai hai what women go through.', 'labels': [{'start_index': '0', 'end_index': '188', 'text_fragment': 'This has the same energy as all those men who kept saying shit like “omg so this is what women go through their whole lives?!” jese tum masoom dumbos ko pata nai hai what women go through.', 'technique': 'Smears'}, {'start_index': '136', 'end_index': '149', 'text_fragment': 'masoom dumbos', 'technique': 'Name calling/Labeling'}, {'start_index': '58', 'end_index': '62', 'text_fragment': 'shit', 'technique': 'Loaded Language'}], 'translation': 'It has the same energy as all the men who keep saying like shit, ""OMG is this what women go through their whole lives?!"" jese tum masoom dumbos ko pata nai hai what situations women go through.'}",0,"It has the same energy as all the men who keep saying like shit, ""OMG is this what women go through their whole lives?!"" jese tum masoom dumbos ko pata nai hai what situations women go through."
695,"We were discussing Aurat March in theories of communication ki class and the arguement this girl had against Aurat March was ""Mard ka darja aurat se upar hai isliye unka roads pr zada haq hai, humei nahi nikalna chahye aise."" Are you a university student for real?","{'id': '695', 'text': 'We were discussing Aurat March in theories of communication ki class and the arguement this girl had against Aurat March was ""Mard ka darja aurat se upar hai isliye unka roads pr zada haq hai, humei nahi nikalna chahye aise."" Are you a university student for real?', 'labels': [{'start_index': '0', 'end_index': '264', 'text_fragment': 'We were discussing Aurat March in theories of communication ki class and the arguement this girl had against Aurat March was ""Mard ka darja aurat se upar hai isliye unka roads pr zada haq hai, humei nahi nikalna chahye aise."" Are you a university student for real?', 'technique': 'Doubt'}, {'start_index': '0', 'end_index': '264', 'text_fragment': 'We were discussing Aurat March in theories of communication ki class and the arguement this girl had against Aurat March was ""Mard ka darja aurat se upar hai isliye unka roads pr zada haq hai, humei nahi nikalna chahye aise."" Are you a university student for real?', 'technique': 'Smears'}, {'start_index': '125', 'end_index': '225', 'text_fragment': '""Mard ka darja aurat se upar hai isliye unka roads pr zada haq hai, humei nahi nikalna chahye aise.""', 'technique': 'Exaggeration/Minimisation'}], 'translation': 'We were discussing the Women\'s March in Theory of Communication class and this girl\'s argument against the Women\'s March was that ""men are above women so they have a right to be on the streets, we don\'t want to go out"". Are you really a university student?'}",0,"We were discussing the Women's March in Theory of Communication class and this girl's argument against the Women's March was that ""men are above women so they have a right to be on the streets, we don't want to go out"". Are you really a university student?"
696,"When a guy says ""iss py Mard March bnta hai"" to ghalat kia or agar larki keh dy to its normal. Double standards.
Asim Azhar qadam brhao ham tumharay sath hain.","{'id': '696', 'text': 'When a guy says ""iss py Mard March bnta hai"" to ghalat kia or agar larki keh dy to its normal. Double standards.\nAsim Azhar qadam brhao ham tumharay sath hain.', 'labels': [{'start_index': '0', 'end_index': '93', 'text_fragment': 'When a guy says ""iss py Mard March bnta hai"" to ghalat kia or agar larki keh dy to its normal', 'technique': 'Whataboutism'}, {'start_index': '0', 'end_index': '112', 'text_fragment': 'When a guy says ""iss py Mard March bnta hai"" to ghalat kia or agar larki keh dy to its normal. Double standards.', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '159', 'text_fragment': 'When a guy says ""iss py Mard March bnta hai"" to ghalat kia or agar larki keh dy to its normal. Double standards.\nAsim Azhar qadam brhao ham tumharay sath hain.', 'technique': 'Appeal to fear/prejudice'}], 'translation': 'When a boy says ""is pe mard mard banta hai"" is wrong or if a girl says normal. double standard.\nAsim Azhar Kadam Brao we are with you.'}",0,"When a boy says ""is pe mard mard banta hai"" is wrong or if a girl says normal. double standard.
Asim Azhar Kadam Brao we are with you."
697,"Iss movie me aik mard or aik khwajasira ke beech najaiz taluqaat dikhae gae ha to ye movie kis tarah lgbt shit support nhi krti?
Is cheez ko support krna band krdo kyunke aik din tmhe bhi apne aamal ka hisab dena hai. Khuda ka khof karo","{'id': '697', 'text': 'Iss movie me aik mard or aik khwajasira ke beech najaiz taluqaat dikhae gae ha to ye movie kis tarah lgbt shit support nhi krti?\nIs cheez ko support krna band krdo kyunke aik din tmhe bhi apne aamal ka hisab dena hai. Khuda ka khof karo', 'labels': [{'start_index': '0', 'end_index': '236', 'text_fragment': 'Iss movie me aik mard or aik khwajasira ke beech najaiz taluqaat dikhae gae ha to ye movie kis tarah lgbt shit support nhi krti?\nIs cheez ko support krna band krdo kyunke aik din tmhe bhi apne aamal ka hisab dena hai. Khuda ka khof karo', 'technique': 'Appeal to fear/prejudice'}, {'start_index': '0', 'end_index': '128', 'text_fragment': 'Iss movie me aik mard or aik khwajasira ke beech najaiz taluqaat dikhae gae ha to ye movie kis tarah lgbt shit support nhi krti?', 'technique': 'Smears'}, {'start_index': '101', 'end_index': '105', 'text_fragment': 'lgbt', 'technique': 'Loaded Language'}, {'start_index': '106', 'end_index': '110', 'text_fragment': 'shit', 'technique': 'Loaded Language'}, {'start_index': '29', 'end_index': '39', 'text_fragment': 'khwajasira', 'technique': 'Loaded Language'}, {'start_index': '49', 'end_index': '55', 'text_fragment': 'najaiz', 'technique': 'Loaded Language'}], 'translation': 'If a male or a transgender student will be seen in the film, why does the film not support LGBT shit?\nWhy do you want to support the band Credo one day? Fear God'}",0,"If a male or a transgender student will be seen in the film, why does the film not support LGBT shit?
Why do you want to support the band Credo one day? Fear God"
698,"Homosexuality is haram but khwajasira community is part of the third gender, no? It's the west who have assigned them into LGBT to give them an identity only a few years ago.","{'id': '698', 'text': ""Homosexuality is haram but khwajasira community is part of the third gender, no? It's the west who have assigned them into LGBT to give them an identity only a few years ago."", 'labels': [{'start_index': '0', 'end_index': '13', 'text_fragment': 'Homosexuality', 'technique': 'Loaded Language'}, {'start_index': '0', 'end_index': '75', 'text_fragment': 'Homosexuality is haram but khwajasira community is part of the third gender', 'technique': 'Presenting Irrelevant Data (Red Herring)'}, {'start_index': '123', 'end_index': '127', 'text_fragment': 'LGBT', 'technique': 'Loaded Language'}, {'start_index': '27', 'end_index': '37', 'text_fragment': 'khwajasira', 'technique': 'Loaded Language'}, {'start_index': '27', 'end_index': '81', 'text_fragment': 'khwajasira community is part of the third gender, no? ', 'technique': 'Doubt'}], 'translation': ""Homosexuality is forbidden but the transgender community is part of the third gender, isn't it? It is the West that assigned them to LGBT to give them an identity just a few years ago.""}",0,"Homosexuality is forbidden but the transgender community is part of the third gender, isn't it? It is the West that assigned them to LGBT to give them an identity just a few years ago."
699,"Well that's the thing na if the censor board had no qualms about releasing inappropriate content before, why are they doing it now? Maria uses her platform to spread hate against a marginalized community","{'id': '699', 'text': ""Well that's the thing na if the censor board had no qualms about releasing inappropriate content before, why are they doing it now? Maria uses her platform to spread hate against a marginalized community"", 'labels': [{'start_index': '0', 'end_index': '203', 'text_fragment': ""Well that's the thing na if the censor board had no qualms about releasing inappropriate content before, why are they doing it now? Maria uses her platform to spread hate against a marginalized community"", 'technique': 'Presenting Irrelevant Data (Red Herring)'}, {'start_index': '132', 'end_index': '203', 'text_fragment': 'Maria uses her platform to spread hate against a marginalized community', 'technique': 'Smears'}], 'translation': 'Well, if the Censor Board was not concerned about releasing inappropriate content earlier, why are they doing it now? Maria uses her platform to spread hatred against the marginalized community.'}",0,"Well, if the Censor Board was not concerned about releasing inappropriate content earlier, why are they doing it now? Maria uses her platform to spread hatred against the marginalized community."
700,Khawajasirah k sth zina krna jaaiz hy lekn khwajasira k sth pyar krna najaaiz hy!!! Waah Mjhe smjh ni ati log saas bahu se aagy kb niklen gy...Is movie men khawajasira ki zindagi dikhayi hy bas. Ye ni force kiya gya k jo dekhy ga wo LGBTQ ko support kr raha,"{'id': '700', 'text': 'Khawajasirah k sth zina krna jaaiz hy lekn khwajasira k sth pyar krna najaaiz hy!!! Waah Mjhe smjh ni ati log saas bahu se aagy kb niklen gy...Is movie men khawajasira ki zindagi dikhayi hy bas. Ye ni force kiya gya k jo dekhy ga wo LGBTQ ko support kr raha', 'labels': [{'start_index': '0', 'end_index': '12', 'text_fragment': 'Khawajasirah', 'technique': 'Loaded Language'}, {'start_index': '0', 'end_index': '257', 'text_fragment': 'Khawajasirah k sth zina krna jaaiz hy lekn khwajasira k sth pyar krna najaaiz hy!!! Waah Mjhe smjh ni ati log saas bahu se aagy kb niklen gy...Is movie men khawajasira ki zindagi dikhayi hy bas. Ye ni force kiya gya k jo dekhy ga wo LGBTQ ko support kr raha', 'technique': 'Presenting Irrelevant Data (Red Herring)'}, {'start_index': '156', 'end_index': '167', 'text_fragment': 'khawajasira', 'technique': 'Loaded Language'}, {'start_index': '19', 'end_index': '23', 'text_fragment': 'zina', 'technique': 'Loaded Language'}, {'start_index': '233', 'end_index': '238', 'text_fragment': 'LGBTQ', 'technique': 'Loaded Language'}, {'start_index': '43', 'end_index': '53', 'text_fragment': 'khwajasira', 'technique': 'Loaded Language'}, {'start_index': '60', 'end_index': '64', 'text_fragment': 'pyar', 'technique': 'Loaded Language'}, {'start_index': '70', 'end_index': '77', 'text_fragment': 'najaaiz', 'technique': 'Loaded Language'}], 'translation': ""It is permissible for a eunuch to commit adultery, but it is nice to make love instead of a eunuch!!! Wow I don't understand log saas bahu se aagi kb nakele... Have you seen the movie male eunuch life? Yeh Ni Force Kya K Jo Dekha Ga Vo is supporting LGBTQ""}",0,"It is permissible for a eunuch to commit adultery, but it is nice to make love instead of a eunuch!!! Wow I don't understand log saas bahu se aagi kb nakele... Have you seen the movie male eunuch life? Yeh Ni Force Kya K Jo Dekha Ga Vo is supporting LGBTQ"
701,"When Ali Sethi sang ""Aesay veeranay mein ik din, ghut kay marjayeingay hum"" He definitely meant Pakistan, where Joyland is banned and there’s no control over violence/hate. Elites like Maria B, would fly out for entertainment but won’t let Pakistanis film.","{'id': '701', 'text': 'When Ali Sethi sang ""Aesay veeranay mein ik din, ghut kay marjayeingay hum"" He definitely meant Pakistan, where Joyland is banned and there’s no control over violence/hate. Elites like Maria B, would fly out for entertainment but won’t let Pakistanis film.', 'labels': [{'start_index': '58', 'end_index': '70', 'text_fragment': 'marjayeingay', 'technique': 'Loaded Language'}], 'translation': 'When Ali Sethi sang ""Ese Virane Mein Ek Din, Ghat Ke Marjainge Hum"", he definitely meant Pakistan, where Joyland is banned and violence/hate is unchecked. Elites like Maria B will fly out for entertainment but won\'t let Pakistanis film.'}",0,"When Ali Sethi sang ""Ese Virane Mein Ek Din, Ghat Ke Marjainge Hum"", he definitely meant Pakistan, where Joyland is banned and violence/hate is unchecked. Elites like Maria B will fly out for entertainment but won't let Pakistanis film."
702,Maria B be like: Itni attention mhujay cook ko wapis bhejnay pe nahi mili thi jeetni ab mil rahi hai. brand toh mera shit hai hi ab kyu na prove kar doon insaan bhi main shit hoon. Oh god aaj toh bohat crazy kar liya maine,"{'id': '702', 'text': 'Maria B be like: Itni attention mhujay cook ko wapis bhejnay pe nahi mili thi jeetni ab mil rahi hai. brand toh mera shit hai hi ab kyu na prove kar doon insaan bhi main shit hoon. Oh god aaj toh bohat crazy kar liya maine', 'labels': [{'start_index': '0', 'end_index': '222', 'text_fragment': 'Maria B be like: Itni attention mhujay cook ko wapis bhejnay pe nahi mili thi jeetni ab mil rahi hai. brand toh mera shit hai hi ab kyu na prove kar doon insaan bhi main shit hoon. Oh god aaj toh bohat crazy kar liya maine', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '222', 'text_fragment': 'Maria B be like: Itni attention mhujay cook ko wapis bhejnay pe nahi mili thi jeetni ab mil rahi hai. brand toh mera shit hai hi ab kyu na prove kar doon insaan bhi main shit hoon. Oh god aaj toh bohat crazy kar liya maine', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '117', 'end_index': '121', 'text_fragment': 'shit', 'technique': 'Loaded Language'}, {'start_index': '117', 'end_index': '121', 'text_fragment': 'shit', 'technique': 'Loaded Language'}], 'translation': ""Be like Maria B: Not getting enough attention for sending Moje Cook back to Jitni is getting it now. Brand is my shit, now why don't you prove that I'm a shit as well, oh God, I'm so crazy today.""}",0,"Be like Maria B: Not getting enough attention for sending Moje Cook back to Jitni is getting it now. Brand is my shit, now why don't you prove that I'm a shit as well, oh God, I'm so crazy today."
703,Ye wohi ni hai jino nay apnay maid ko ghar say nikal dia because she had Covid,"{'id': '703', 'text': 'Ye wohi ni hai jino nay apnay maid ko ghar say nikal dia because she had Covid', 'labels': [{'start_index': '0', 'end_index': '78', 'text_fragment': 'Ye wohi ni hai jino nay apnay maid ko ghar say nikal dia because she had Covid', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '78', 'text_fragment': 'Ye wohi ni hai jino nay apnay maid ko ghar say nikal dia because she had Covid', 'technique': 'Causal Oversimplification'}], 'translation': 'This is what Janu called his maid house because she had covid'}",0,This is what Janu called his maid house because she had covid
704,Aap itne bachay nhi hain k apko Maria B jesi chawwal ki rung bazi nazar nhi arahi. She is a fraud.,"{'id': '704', 'text': 'Aap itne bachay nhi hain k apko Maria B jesi chawwal ki rung bazi nazar nhi arahi. She is a fraud.', 'labels': [{'start_index': '0', 'end_index': '98', 'text_fragment': 'Aap itne bachay nhi hain k apko Maria B jesi chawwal ki rung bazi nazar nhi arahi. She is a fraud.', 'technique': 'Smears'}, {'start_index': '32', 'end_index': '52', 'text_fragment': 'Maria B jesi chawwal', 'technique': 'Name calling/Labeling'}, {'start_index': '83', 'end_index': '97', 'text_fragment': 'She is a fraud', 'technique': 'Name calling/Labeling'}], 'translation': ""You don't save it. He is a fraud.""}",0,You don't save it. He is a fraud.
705,Maria B once a Zaid Hamid Fan and now teaming up with Jamat e Islami. Ye modern muslim hain.,"{'id': '705', 'text': 'Maria B once a Zaid Hamid Fan and now teaming up with Jamat e Islami. Ye modern muslim hain.', 'labels': [{'start_index': '73', 'end_index': '86', 'text_fragment': 'modern muslim', 'technique': 'Name calling/Labeling'}], 'translation': 'Maria B. was once a fan of Zayed Hamid and is now aligning with Jamaat-e-Islami. Oh, the clothes of modern Muslims.'}",0,"Maria B. was once a fan of Zayed Hamid and is now aligning with Jamaat-e-Islami. Oh, the clothes of modern Muslims."
706,A simple question: Maria B ka taaluk kis political party se hai? That might clear things up.,"{'id': '706', 'text': 'A simple question: Maria B ka taaluk kis political party se hai? That might clear things up.', 'labels': [{'start_index': '0', 'end_index': '92', 'text_fragment': 'A simple question: Maria B ka taaluk kis political party se hai? That might clear things up.', 'technique': 'Obfuscation, Intentional vagueness, Confusion'}], 'translation': ""A simple question: Maria B's divorce is from which political party? This can clear things up.""}",0,A simple question: Maria B's divorce is from which political party? This can clear things up.
707,"Watching porn is okay, watching a show full of abuses like Mirzapur is okay, watching english movies and all the sex scenes are okay. Uss sub se inka Islam khatray mai nahi ata but watching Joyland is where these so called religious people draw the line","{'id': '707', 'text': 'Watching porn is okay, watching a show full of abuses like Mirzapur is okay, watching english movies and all the sex scenes are okay. Uss sub se inka Islam khatray mai nahi ata but watching Joyland is where these so called religious people draw the line', 'labels': [{'start_index': '0', 'end_index': '133', 'text_fragment': 'Watching porn is okay, watching a show full of abuses like Mirzapur is okay, watching english movies and all the sex scenes are okay.', 'technique': 'Repetition'}, {'start_index': '113', 'end_index': '116', 'text_fragment': 'sex', 'technique': 'Loaded Language'}, {'start_index': '213', 'end_index': '239', 'text_fragment': 'so called religious people', 'technique': 'Name calling/Labeling'}, {'start_index': '47', 'end_index': '53', 'text_fragment': 'abuses', 'technique': 'Loaded Language'}, {'start_index': '9', 'end_index': '13', 'text_fragment': 'porn', 'technique': 'Loaded Language'}], 'translation': 'It is ok to watch porn, it is ok to watch shows full of swear words like Mirzapur, it is ok to watch English movies and all the sex scenes are ok. All this does not affect their Islam, but seeing Joyland, these so-called religious people draw a line.'}",0,"It is ok to watch porn, it is ok to watch shows full of swear words like Mirzapur, it is ok to watch English movies and all the sex scenes are ok. All this does not affect their Islam, but seeing Joyland, these so-called religious people draw a line."
708,"Sirf iss society mein ye movie ghalat nai hai. Aur bhi bohat kuch ghalat ho raha hai society pe uspe awaz uthayen, if by one movie your faith is in danger then your faith is weak.","{'id': '708', 'text': 'Sirf iss society mein ye movie ghalat nai hai. Aur bhi bohat kuch ghalat ho raha hai society pe uspe awaz uthayen, if by one movie your faith is in danger then your faith is weak.', 'labels': [{'start_index': '0', 'end_index': '113', 'text_fragment': 'Sirf iss society mein ye movie ghalat nai hai. Aur bhi bohat kuch ghalat ho raha hai society pe uspe awaz uthayen', 'technique': 'Whataboutism'}, {'start_index': '0', 'end_index': '179', 'text_fragment': 'Sirf iss society mein ye movie ghalat nai hai. Aur bhi bohat kuch ghalat ho raha hai society pe uspe awaz uthayen, if by one movie your faith is in danger then your faith is weak.', 'technique': 'Smears'}, {'start_index': '115', 'end_index': '179', 'text_fragment': 'if by one movie your faith is in danger then your faith is weak.', 'technique': 'Exaggeration/Minimisation'}], 'translation': 'This film is not at home in this society. There is so much wrong going on in the society, raise your voice, if your faith is threatened by a movie, then your faith is weak.'}",0,"This film is not at home in this society. There is so much wrong going on in the society, raise your voice, if your faith is threatened by a movie, then your faith is weak."
709,"Hmara eman kamzoor nai hai. Ap k western fund logo k eman kamzoor krny ki koshish kr rha hai 75 saalo sy bahir k paisay pr films bnaty ho. Sb sy zyada yahan porn chlta hai, zina aam hr institute mein 2 numberi peak pr hai. Is this the Islamic Republic of Pakistan?","{'id': '709', 'text': 'Hmara eman kamzoor nai hai. Ap k western fund logo k eman kamzoor krny ki koshish kr rha hai 75 saalo sy bahir k paisay pr films bnaty ho. Sb sy zyada yahan porn chlta hai, zina aam hr institute mein 2 numberi peak pr hai. Is this the Islamic Republic of Pakistan?', 'labels': [{'start_index': '0', 'end_index': '221', 'text_fragment': 'Hmara eman kamzoor nai hai. Ap k western fund logo k eman kamzoor krny ki koshish kr rha hai 75 saalo sy bahir k paisay pr films bnaty ho. Sb sy zyada yahan porn chlta hai, zina aam hr institute mein 2 numberi peak pr hai', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '223', 'end_index': '264', 'text_fragment': 'Is this the Islamic Republic of Pakistan?', 'technique': 'Doubt'}], 'translation': 'Our faith is not weak. Apk western bottom is trying to tame the faith of logo 75 Salo out of money making movies banti ho sbc more here porn chala hai, adultery is top 2 in common HR institute. Is this the Islamic Republic of Pakistan?'}",0,"Our faith is not weak. Apk western bottom is trying to tame the faith of logo 75 Salo out of money making movies banti ho sbc more here porn chala hai, adultery is top 2 in common HR institute. Is this the Islamic Republic of Pakistan?"
710,Har cheez ko defend karny ki nahi zarurat hoti hai jo cheez ghalt hai or publicly ho rahi the least we can do is us per awaaz tou utha sakty hain na.,"{'id': '710', 'text': 'Har cheez ko defend karny ki nahi zarurat hoti hai jo cheez ghalt hai or publicly ho rahi the least we can do is us per awaaz tou utha sakty hain na.', 'labels': [{'start_index': '0', 'end_index': '149', 'text_fragment': 'Har cheez ko defend karny ki nahi zarurat hoti hai jo cheez ghalt hai or publicly ho rahi the least we can do is us per awaaz tou utha sakty hain na.', 'technique': 'Exaggeration/Minimisation'}], 'translation': 'There is no need to defend everything that goes down or is happening in public, at least we can raise our voices.'}",0,"There is no need to defend everything that goes down or is happening in public, at least we can raise our voices."
711,"If brands like limelight, beech tree, sapphire think they'll sell us a sweater for 9000. They are wrong. It's hard to resist ik. But i'm not getting sweater worth of 3k max in 9k. Humaaray pese darakhton se nai ugtay.","{'id': '711', 'text': ""If brands like limelight, beech tree, sapphire think they'll sell us a sweater for 9000. They are wrong. It's hard to resist ik. But i'm not getting sweater worth of 3k max in 9k. Humaaray pese darakhton se nai ugtay."", 'labels': [{'start_index': '0', 'end_index': '217', 'text_fragment': ""If brands like limelight, beech tree, sapphire think they'll sell us a sweater for 9000. They are wrong. It's hard to resist ik. But i'm not getting sweater worth of 3k max in 9k. Humaaray pese darakhton se nai ugtay."", 'technique': 'Smears'}, {'start_index': '129', 'end_index': '217', 'text_fragment': ""But i'm not getting sweater worth of 3k max in 9k. Humaaray pese darakhton se nai ugtay."", 'technique': 'Exaggeration/Minimisation'}], 'translation': ""If brands like Limelight, Beach Tree, Neelam think they will sell us sweaters for 9000. They are wrong. It's hard to resist. But I am not getting 3k max price sweater for 9k. Our seeds do not grow out of darkness.""}",0,"If brands like Limelight, Beach Tree, Neelam think they will sell us sweaters for 9000. They are wrong. It's hard to resist. But I am not getting 3k max price sweater for 9k. Our seeds do not grow out of darkness."
712,What’s wrong with our local brands? Are the products they sell even worth it? This Almas brand selling the same set since forever and every day they increase the price.,"{'id': '712', 'text': 'What’s wrong with our local brands? Are the products they sell even worth it? This Almas brand selling the same set since forever and every day they increase the price.', 'labels': [{'start_index': '0', 'end_index': '78', 'text_fragment': 'What’s wrong with our local brands? Are the products they sell even worth it? ', 'technique': 'Doubt'}, {'start_index': '78', 'end_index': '168', 'text_fragment': 'This Almas brand selling the same set since forever and every day they increase the price.', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '78', 'end_index': '168', 'text_fragment': 'This Almas brand selling the same set since forever and every day they increase the price.', 'technique': 'Smears'}], 'translation': ""What's wrong with our local brands? Are the products they sell worth it? This diamond brand is always selling the same set and increasing the price every day.""}",0,What's wrong with our local brands? Are the products they sell worth it? This diamond brand is always selling the same set and increasing the price every day.
713,They are only two options. Ya tou tum ye mehngay mehngay cheezain lo and they increase the price ya hum boycott karein taakay prices khudi theek hojain.,"{'id': '713', 'text': 'They are only two options. Ya tou tum ye mehngay mehngay cheezain lo and they increase the price ya hum boycott karein taakay prices khudi theek hojain.', 'labels': [{'start_index': '0', 'end_index': '152', 'text_fragment': 'They are only two options. Ya tou tum ye mehngay mehngay cheezain lo and they increase the price ya hum boycott karein taakay prices khudi theek hojain.', 'technique': 'Black-and-white Fallacy/Dictatorship'}], 'translation': 'They have only two options. Either you take these expensive expensive things and they raise the prices or we boycott the crane and check the prices ourselves.'}",0,They have only two options. Either you take these expensive expensive things and they raise the prices or we boycott the crane and check the prices ourselves.
714,"People will be able to watch it one way or the other, it will be on netflix and YT pretty soon. If you want ke ye fahashi movie aur na pehlay then bas khamosh rehain, ignore kerain, free ki publicity band ker dein.","{'id': '714', 'text': 'People will be able to watch it one way or the other, it will be on netflix and YT pretty soon. If you want ke ye fahashi movie aur na pehlay then bas khamosh rehain, ignore kerain, free ki publicity band ker dein.', 'labels': [{'start_index': '114', 'end_index': '127', 'text_fragment': 'fahashi movie', 'technique': 'Name calling/Labeling'}, {'start_index': '96', 'end_index': '214', 'text_fragment': 'If you want ke ye fahashi movie aur na pehlay then bas khamosh rehain, ignore kerain, free ki publicity band ker dein.', 'technique': 'Appeal to fear/prejudice'}], 'translation': 'People will be able to watch it somehow, it will be on netflix and YT very soon. If you want this movie and not the first one, just shut up, ignore it, do a free publicity band.'}",0,"People will be able to watch it somehow, it will be on netflix and YT very soon. If you want this movie and not the first one, just shut up, ignore it, do a free publicity band."
715,Claps is randi k liye. Pakistan m shadi krni hai Europe m bakchodiyan marni h,"{'id': '715', 'text': 'Claps is randi k liye. Pakistan m shadi krni hai Europe m bakchodiyan marni h', 'labels': [{'start_index': '58', 'end_index': '69', 'text_fragment': 'bakchodiyan', 'technique': 'Loaded Language'}, {'start_index': '9', 'end_index': '14', 'text_fragment': 'randi', 'technique': 'Loaded Language'}, {'start_index': '9', 'end_index': '14', 'text_fragment': 'randi', 'technique': 'Name calling/Labeling'}], 'translation': 'Applause is for Randy. Pakistan M Shadi Karni Hai Europe M Bukchudiyan Marni H'}",0,Applause is for Randy. Pakistan M Shadi Karni Hai Europe M Bukchudiyan Marni H
